"","Transcript Id","Gene Id(name)","Mirna Name","miTG score"
"935","ENST00000322366","ENSG00000163625 (WDFY3)","hsa-let-7b-5p",0.73085943787947
"936","ENST00000370056","ENSG00000134215 (VAV3)","hsa-let-7b-5p",0.730154635474653
"937","ENST00000319933","ENSG00000181751 (C5orf30)","hsa-let-7b-5p",0.730106801349683
"938","ENST00000258494","ENSG00000136010 (ALDH1L2)","hsa-let-7b-5p",0.729827560441149
"939","ENST00000509505","ENSG00000038295 (TLL1)","hsa-let-7b-5p",0.729814122825218
"940","ENST00000441719","ENSG00000115548 (KDM3A)","hsa-let-7b-5p",0.729794574022021
"941","ENST00000344337","ENSG00000114030 (KPNA1)","hsa-let-7b-5p",0.729681397459154
"942","ENST00000420940","ENSG00000114742 (WDR48)","hsa-let-7b-5p",0.729080870279839
"943","ENST00000299130","ENSG00000107949 (BCCIP)","hsa-let-7b-5p",0.729018435759612
"944","ENST00000263636","ENSG00000054219 (LY75)","hsa-let-7b-5p",0.728965043797359
"945","ENST00000507460","ENSG00000151834 (GABRA2)","hsa-let-7b-5p",0.728938185165127
"946","ENST00000305344","ENSG00000168830 (HTR1E)","hsa-let-7b-5p",0.7287268654235
"947","ENST00000407690","ENSG00000100109 (TFIP11)","hsa-let-7b-5p",0.728497330556901
"948","ENST00000398970","ENSG00000167193 (CRK)","hsa-let-7b-5p",0.728415384804732
"949","ENST00000415178","ENSG00000158486 (DNAH3)","hsa-let-7b-5p",0.728402512242872
"950","ENST00000347667","ENSG00000182240 (BACE2)","hsa-let-7b-5p",0.728125579264777
"951","ENST00000256178","ENSG00000133800 (LYVE1)","hsa-let-7b-5p",0.727856893345114
"952","ENST00000258526","ENSG00000136040 (PLXNC1)","hsa-let-7b-5p",0.727746664363979
"953","ENST00000407008","ENSG00000087095 (NLK)","hsa-let-7b-5p",0.727536587823532
"954","ENST00000374001","ENSG00000148584 (A1CF)","hsa-let-7b-5p",0.72753082039604
"955","ENST00000353739","ENSG00000137075 (RNF38)","hsa-let-7b-5p",0.727515492775325
"956","ENST00000523629","ENSG00000079102 (RUNX1T1)","hsa-let-7b-5p",0.727351732811018
"957","ENST00000582913","ENSG00000154864 (PIEZO2)","hsa-let-7b-5p",0.726948219828405
"958","ENST00000355962","ENSG00000198650 (TAT)","hsa-let-7b-5p",0.726926272404815
"959","ENST00000265381","ENSG00000107282 (APBA1)","hsa-let-7b-5p",0.72654626492308
"960","ENST00000367500","ENSG00000116668 (SWT1)","hsa-let-7b-5p",0.726516966927583
"961","ENST00000233892","ENSG00000115540 (MOB4)","hsa-let-7b-5p",0.726224267579275
"962","ENST00000450993","ENSG00000115556 (PLCD4)","hsa-let-7b-5p",0.726206616211654
"963","ENST00000522965","ENSG00000104312 (RIPK2)","hsa-let-7b-5p",0.726143340685098
"964","ENST00000355622","ENSG00000136869 (TLR4)","hsa-let-7b-5p",0.726025414285254
"965","ENST00000328504","ENSG00000185594 (SPATA8)","hsa-let-7b-5p",0.725925112324456
"966","ENST00000437086","ENSG00000099953 (MMP11)","hsa-let-7b-5p",0.72582398568477
"967","ENST00000361314","ENSG00000116157 (GPX7)","hsa-let-7b-5p",0.725591567281054
"968","ENST00000238616","ENSG00000119638 (NEK9)","hsa-let-7b-5p",0.725531302260952
"969","ENST00000356978","ENSG00000198668 (CALM1)","hsa-let-7b-5p",0.72529684482332
"970","ENST00000470466","ENSG00000055208 (TAB2)","hsa-let-7b-5p",0.725016559025738
"971","ENST00000529473","ENSG00000143537 (ADAM15)","hsa-let-7b-5p",0.724774161873883
"972","ENST00000497642","ENSG00000163581 (SLC2A2)","hsa-let-7b-5p",0.724641045612265
"973","ENST00000599847","ENSG00000152439 (ZNF773)","hsa-let-7b-5p",0.723057658475292
"974","ENST00000370457","ENSG00000155966 (AFF2)","hsa-let-7b-5p",0.722727801097834
"975","ENST00000304758","ENSG00000126016 (AMOT)","hsa-let-7b-5p",0.722569598145756
"976","ENST00000278935","ENSG00000110274 (CEP164)","hsa-let-7b-5p",0.722498574760673
"977","ENST00000370293","ENSG00000183305 (MAGEA2B)","hsa-let-7b-5p",0.721568108754883
"978","ENST00000432059","ENSG00000120519 (SLC10A7)","hsa-let-7b-5p",0.721342833100427
"979","ENST00000261486","ENSG00000129595 (EPB41L4A)","hsa-let-7b-5p",0.721315013258967
"980","ENST00000331397","ENSG00000183878 (UTY)","hsa-let-7b-5p",0.721179909477678
"981","ENST00000508404","ENSG00000134851 (TMEM165)","hsa-let-7b-5p",0.720983300887031
"982","ENST00000393356","ENSG00000113300 (CNOT6)","hsa-let-7b-5p",0.720944861971992
"983","ENST00000588883","ENSG00000167380 (ZNF226)","hsa-let-7b-5p",0.720732612527323
"984","ENST00000253699","ENSG00000131381 (ZFYVE20)","hsa-let-7b-5p",0.720510161871858
"985","ENST00000265162","ENSG00000138792 (ENPEP)","hsa-let-7b-5p",0.72011981177597
"986","ENST00000495827","ENSG00000188921 (PTPLAD2)","hsa-let-7b-5p",0.720033536927938
"987","ENST00000380672","ENSG00000173068 (BNC2)","hsa-let-7b-5p",0.720029424270443
"988","ENST00000376300","ENSG00000125633 (CCDC93)","hsa-let-7b-5p",0.719999171200845
"989","ENST00000487109","ENSG00000107331 (ABCA2)","hsa-let-7b-5p",0.719879902606472
"990","ENST00000428126","ENSG00000165682 (CLEC1B)","hsa-let-7b-5p",0.719542634882368
"991","ENST00000529750","ENSG00000023171 (GRAMD1B)","hsa-let-7b-5p",0.719395080226627
"992","ENST00000358246","ENSG00000166927 (MS4A7)","hsa-let-7b-5p",0.719123027954854
"993","ENST00000409947","ENSG00000169967 (MAP3K2)","hsa-let-7b-5p",0.719063947139151
"994","ENST00000370284","ENSG00000184750 (MAGEA2)","hsa-let-7b-5p",0.718888642441696
"995","ENST00000295087","ENSG00000162980 (ARL5A)","hsa-let-7b-5p",0.718873698934717
"996","ENST00000369290","ENSG00000117281 (CD160)","hsa-let-7b-5p",0.718786300297559
"997","ENST00000484640","ENSG00000100565 (C14orf166B)","hsa-let-7b-5p",0.718217494092959
"998","ENST00000263967","ENSG00000121879 (PIK3CA)","hsa-let-7b-5p",0.718021917658471
"999","ENST00000275072","ENSG00000146281 (PM20D2)","hsa-let-7b-5p",0.717259186848174
"1000","ENST00000395116","ENSG00000181619 (GPR135)","hsa-let-7b-5p",0.717123146505687
"1001","ENST00000334528","ENSG00000248905 (FMN1)","hsa-let-7b-5p",0.71685842958497
"1002","ENST00000456713","ENSG00000136718 (IMP4)","hsa-let-7b-5p",0.716827342328456
"1003","ENST00000395526","ENSG00000188611 (ASAH2)","hsa-let-7b-5p",0.716803013934836
"1004","ENST00000367225","ENSG00000091844 (RGS17)","hsa-let-7b-5p",0.715807553020163
"1005","ENST00000375169","ENSG00000196632 (WNK3)","hsa-let-7b-5p",0.715705808752106
"1006","ENST00000598312","ENSG00000181894 (ZNF329)","hsa-let-7b-5p",0.715380325835396
"1007","ENST00000334121","ENSG00000153914 (SREK1)","hsa-let-7b-5p",0.715000681542826
"1008","ENST00000267176","ENSG00000139697 (SBNO1)","hsa-let-7b-5p",0.714717218835647
"1009","ENST00000373127","ENSG00000161911 (TREML1)","hsa-let-7b-5p",0.71459153585878
"1010","ENST00000376317","ENSG00000012211 (PRICKLE3)","hsa-let-7b-5p",0.714426543880679
"1011","ENST00000566612","ENSG00000039068 (CDH1)","hsa-let-7b-5p",0.714351243772284
"1012","ENST00000261888","ENSG00000138617 (PARP16)","hsa-let-7b-5p",0.713985918186283
"1013","ENST00000399875","ENSG00000183307 (CECR6)","hsa-let-7b-5p",0.713886567990887
"1014","ENST00000361603","ENSG00000188153 (COL4A5)","hsa-let-7b-5p",0.713791514309463
"1015","ENST00000586178","ENSG00000011258 (MBTD1)","hsa-let-7b-5p",0.713459356256523
"1016","ENST00000389858","ENSG00000205213 (LGR4)","hsa-let-7b-5p",0.712805027100783
"1017","ENST00000564812","ENSG00000135740 (SLC9A5)","hsa-let-7b-5p",0.712742397492589
"1018","ENST00000371194","ENSG00000197261 (C6orf141)","hsa-let-7b-5p",0.712526441047837
"1019","ENST00000524463","ENSG00000109861 (CTSC)","hsa-let-7b-5p",0.712378151896267
"1020","ENST00000314032","ENSG00000175564 (UCP3)","hsa-let-7b-5p",0.712059511238469
"1021","ENST00000252891","ENSG00000105245 (NUMBL)","hsa-let-7b-5p",0.711587745575204
"1022","ENST00000371477","ENSG00000096401 (CDC5L)","hsa-let-7b-5p",0.7112773068364
"1023","ENST00000567269","ENSG00000166589 (CDH16)","hsa-let-7b-5p",0.711184430881651
"1024","ENST00000380494","ENSG00000113163 (COL4A3BP)","hsa-let-7b-5p",0.710895752727003
"1025","ENST00000343629","ENSG00000140950 (TLDC1)","hsa-let-7b-5p",0.710845135829794
"1026","ENST00000392825","ENSG00000144278 (GALNT13)","hsa-let-7b-5p",0.710687447211777
"1027","ENST00000476581","ENSG00000154767 (XPC)","hsa-let-7b-5p",0.710102775877159
"1028","ENST00000288139","ENSG00000157388 (CACNA1D)","hsa-let-7b-5p",0.709663373886533
"1029","ENST00000264233","ENSG00000051341 (POLQ)","hsa-let-7b-5p",0.709045956095916
"1030","ENST00000558780","ENSG00000196497 (IPO4)","hsa-let-7b-5p",0.709021483850918
"1031","ENST00000303924","ENSG00000170961 (HAS2)","hsa-let-7b-5p",0.708924908268
"1032","ENST00000374706","ENSG00000108100 (CCNY)","hsa-let-7b-5p",0.708178241005258
"1033","ENST00000470721","ENSG00000143164 (DCAF6)","hsa-let-7b-5p",0.708079654410229
"1034","ENST00000404127","ENSG00000089820 (ARHGAP4)","hsa-let-7b-5p",0.708059487925272
"1035","ENST00000266712","ENSG00000139324 (TMTC3)","hsa-let-7b-5p",0.708028616007037
"1036","ENST00000368780","ENSG00000159455 (LCE2B)","hsa-let-7b-5p",0.707544380912561
"1037","ENST00000399451","ENSG00000206560 (ANKRD28)","hsa-let-7b-5p",0.706332516051422
"1038","ENST00000395862","ENSG00000155097 (ATP6V1C1)","hsa-let-7b-5p",0.706136881428219
"1039","ENST00000239461","ENSG00000116132 (PRRX1)","hsa-let-7b-5p",0.705769552331279
"1040","ENST00000525284","ENSG00000154237 (LRRK1)","hsa-let-7b-5p",0.705399520534027
"1041","ENST00000359579","ENSG00000198074 (AKR1B10)","hsa-let-7b-5p",0.705117469460374
"1042","ENST00000319675","ENSG00000176566 (DCAF4L2)","hsa-let-7b-5p",0.704937895338886
"1043","ENST00000404801","ENSG00000180884 (ZNF792)","hsa-let-7b-5p",0.704762487180359
"1044","ENST00000232461","ENSG00000114349 (GNAT1)","hsa-let-7b-5p",0.704729106198018
"1045","ENST00000406875","ENSG00000064393 (HIPK2)","hsa-let-7b-5p",0.704702381906586
"1046","ENST00000335606","ENSG00000242110 (AMACR)","hsa-let-7b-5p",0.704408132069359
"1047","ENST00000337530","ENSG00000165185 (KIAA1958)","hsa-let-7b-5p",0.704384875847568
"1048","ENST00000609686","ENSG00000273079 (GRIN2B)","hsa-let-7b-5p",0.703946612560265
"1049","ENST00000536534","ENSG00000180287 (PLD5)","hsa-let-7b-5p",0.703770210453344
"1050","ENST00000307750","ENSG00000168795 (ZBTB5)","hsa-let-7b-5p",0.703742240294892
"1051","ENST00000511532","ENSG00000164124 (TMEM144)","hsa-let-7b-5p",0.703662849869282
"1052","ENST00000591949","ENSG00000205155 (PSENEN)","hsa-let-7b-5p",0.70363137266851
"1053","ENST00000273317","ENSG00000144791 (LIMD1)","hsa-let-7b-5p",0.703620233902925
"1054","ENST00000322583","ENSG00000176381 (PRR18)","hsa-let-7b-5p",0.703327040803377
"1055","ENST00000372797","ENSG00000131236 (CAP1)","hsa-let-7b-5p",0.703245979115063
"1056","ENST00000281456","ENSG00000151729 (SLC25A4)","hsa-let-7b-5p",0.70286507460973
"1057","ENST00000326448","ENSG00000068885 (IFT80)","hsa-let-7b-5p",0.702709350336342
"1058","ENST00000413795","ENSG00000164418 (GRIK2)","hsa-let-7b-5p",0.70268214847425
"1059","ENST00000267512","ENSG00000139998 (RAB15)","hsa-let-7b-5p",0.702450130954903
"1060","ENST00000590750","ENSG00000267260 (CTD-2162K18.4)","hsa-let-7b-5p",0.701914808827591
"1061","ENST00000506824","ENSG00000109466 (KLHL2)","hsa-let-7b-5p",0.701909129084545
"1062","ENST00000296452","ENSG00000164061 (BSN)","hsa-let-7b-5p",0.701776573937306
"1063","ENST00000393139","ENSG00000137757 (CASP5)","hsa-let-7b-5p",0.701569315702335
"1064","ENST00000340967","ENSG00000177076 (ACER2)","hsa-let-7b-5p",0.701449508958905
"1065","ENST00000343949","ENSG00000197054 (ZNF763)","hsa-let-7b-5p",0.701313098101711
"1066","ENST00000369575","ENSG00000160219 (GAB3)","hsa-let-7b-5p",0.701157592537228
"1067","ENST00000392834","ENSG00000172269 (DPAGT1)","hsa-let-7b-5p",0.700203721751681
"1068","ENST00000316660","ENSG00000141682 (PMAIP1)","hsa-let-7b-5p",0.70019913952832
"1069","ENST00000259205","ENSG00000136688 (IL36G)","hsa-let-7b-5p",0.700197365111795
"1070","ENST00000383763","ENSG00000206557 (TRIM71)","hsa-let-7d-5p",0.999876940172966
"1071","ENST00000346246","ENSG00000179361 (ARID3B)","hsa-let-7d-5p",0.999796659567588
"1072","ENST00000290341","ENSG00000159217 (IGF2BP1)","hsa-let-7d-5p",0.999796620959881
"1073","ENST00000345080","ENSG00000187772 (LIN28B)","hsa-let-7d-5p",0.999429522897538
"1074","ENST00000367084","ENSG00000180667 (YOD1)","hsa-let-7d-5p",0.998522446705526
"1075","ENST00000327987","ENSG00000174498 (IGDCC3)","hsa-let-7d-5p",0.998458706099798
"1076","ENST00000487099","ENSG00000148200 (NR6A1)","hsa-let-7d-5p",0.998099445490233
"1077","ENST00000239174","ENSG00000120094 (HOXB1)","hsa-let-7d-5p",0.997810553857957
"1078","ENST00000333129","ENSG00000182263 (FIGN)","hsa-let-7d-5p",0.99732026072493
"1079","ENST00000325192","ENSG00000179476 (C14orf28)","hsa-let-7d-5p",0.996870358840668
"1080","ENST00000389286","ENSG00000166450 (PRTG)","hsa-let-7d-5p",0.995801934023563
"1081","ENST00000373656","ENSG00000171448 (ZBTB26)","hsa-let-7d-5p",0.994441880114509
"1082","ENST00000297268","ENSG00000164692 (COL1A2)","hsa-let-7d-5p",0.993876076242321
"1083","ENST00000420470","ENSG00000236699 (ARHGEF38)","hsa-let-7d-5p",0.993748336827499
"1084","ENST00000326877","ENSG00000178177 (LCORL)","hsa-let-7d-5p",0.993663931418938
"1085","ENST00000418930","ENSG00000133740 (E2F5)","hsa-let-7d-5p",0.992900538262572
"1086","ENST00000271411","ENSG00000143190 (POU2F1)","hsa-let-7d-5p",0.992682976270597
"1087","ENST00000263881","ENSG00000011566 (MAP4K3)","hsa-let-7d-5p",0.991294355409129
"1088","ENST00000458537","ENSG00000136603 (SKIL)","hsa-let-7d-5p",0.990115219709937
"1089","ENST00000434009","ENSG00000009413 (REV3L)","hsa-let-7d-5p",0.989707567449449
"1090","ENST00000286800","ENSG00000156273 (BACH1)","hsa-let-7d-5p",0.98930635901934
"1091","ENST00000537553","ENSG00000110888 (CAPRIN2)","hsa-let-7d-5p",0.989146748564885
"1092","ENST00000568107","ENSG00000261609 (GAN)","hsa-let-7d-5p",0.988714431663399
"1093","ENST00000366997","ENSG00000123684 (LPGAT1)","hsa-let-7d-5p",0.988041681685082
"1094","ENST00000450751","ENSG00000214575 (CPEB1)","hsa-let-7d-5p",0.98753546795162
"1095","ENST00000534964","ENSG00000047346 (FAM214A)","hsa-let-7d-5p",0.986792282141707
"1096","ENST00000380122","ENSG00000086712 (TXLNG)","hsa-let-7d-5p",0.986435984412471
"1097","ENST00000425660","ENSG00000075624 (ACTB)","hsa-let-7d-5p",0.986347398026782
"1098","ENST00000419673","ENSG00000088756 (ARHGAP28)","hsa-let-7d-5p",0.985745030182292
"1099","ENST00000253270","ENSG00000130958 (SLC35D2)","hsa-let-7d-5p",0.984721160382092
"1100","ENST00000342287","ENSG00000167081 (PBX3)","hsa-let-7d-5p",0.984513156595466
"1101","ENST00000551568","ENSG00000135678 (CPM)","hsa-let-7d-5p",0.983777111826826
"1102","ENST00000531050","ENSG00000152894 (PTPRK)","hsa-let-7d-5p",0.983298335700445
"1103","ENST00000361127","ENSG00000198799 (LRIG2)","hsa-let-7d-5p",0.982788406637263
"1104","ENST00000466544","ENSG00000189050 (RNFT1)","hsa-let-7d-5p",0.981404359192264
"1105","ENST00000353788","ENSG00000104497 (SNX16)","hsa-let-7d-5p",0.98078203430687
"1106","ENST00000371347","ENSG00000153291 (SLC25A27)","hsa-let-7d-5p",0.980728596315218
"1107","ENST00000524880","ENSG00000258529 (ALG9)","hsa-let-7d-5p",0.980667130088725
"1108","ENST00000378439","ENSG00000147655 (RSPO2)","hsa-let-7d-5p",0.978436874644392
"1109","ENST00000409977","ENSG00000214376 (VSTM5)","hsa-let-7d-5p",0.97816766692072
"1110","ENST00000383163","ENSG00000206260 (PRR23A)","hsa-let-7d-5p",0.977491381323335
"1111","ENST00000421967","ENSG00000172113 (NME6)","hsa-let-7d-5p",0.977469296734996
"1112","ENST00000304636","ENSG00000168542 (COL3A1)","hsa-let-7d-5p",0.977028760730089
"1113","ENST00000554557","ENSG00000072121 (ZFYVE26)","hsa-let-7d-5p",0.97496812833492
"1114","ENST00000441290","ENSG00000128573 (FOXP2)","hsa-let-7d-5p",0.973222537257115
"1115","ENST00000261192","ENSG00000060982 (BCAT1)","hsa-let-7d-5p",0.972160659869063
"1116","ENST00000360412","ENSG00000198477 (ZNF280B)","hsa-let-7d-5p",0.97158132564173
"1117","ENST00000497876","ENSG00000131061 (ZNF341)","hsa-let-7d-5p",0.971413376685295
"1118","ENST00000549258","ENSG00000134294 (SLC38A2)","hsa-let-7d-5p",0.968783494160471
"1119","ENST00000324765","ENSG00000147202 (DIAPH2)","hsa-let-7d-5p",0.968679306364195
"1120","ENST00000272542","ENSG00000144136 (SLC20A1)","hsa-let-7d-5p",0.96864486928071
"1121","ENST00000274747","ENSG00000124532 (MRS2)","hsa-let-7d-5p",0.968271823809067
"1122","ENST00000582266","ENSG00000173065 (FAM222B)","hsa-let-7d-5p",0.967652215889393
"1123","ENST00000265563","ENSG00000114302 (PRKAR2A)","hsa-let-7d-5p",0.967224297099143
"1124","ENST00000304581","ENSG00000008323 (PLEKHG6)","hsa-let-7d-5p",0.966981555607598
"1125","ENST00000407464","ENSG00000169635 (HIC2)","hsa-let-7d-5p",0.96664858422112
"1126","ENST00000340353","ENSG00000166575 (TMEM135)","hsa-let-7d-5p",0.96592848032609
"1127","ENST00000392102","ENSG00000135912 (TTLL4)","hsa-let-7d-5p",0.965253552311627
"1128","ENST00000504830","ENSG00000151388 (ADAMTS12)","hsa-let-7d-5p",0.965026941800803
"1129","ENST00000421467","ENSG00000136231 (IGF2BP3)","hsa-let-7d-5p",0.964756094538343
"1130","ENST00000217971","ENSG00000101856 (PGRMC1)","hsa-let-7d-5p",0.962456484272559
"1131","ENST00000370905","ENSG00000124743 (KLHL31)","hsa-let-7d-5p",0.962413717221334
"1132","ENST00000525748","ENSG00000165970 (SLC6A5)","hsa-let-7d-5p",0.961978737122028
"1133","ENST00000293968","ENSG00000162063 (CCNF)","hsa-let-7d-5p",0.961793516110498
"1134","ENST00000257963","ENSG00000135503 (ACVR1B)","hsa-let-7d-5p",0.961440041323957
"1135","ENST00000426654","ENSG00000102908 (NFAT5)","hsa-let-7d-5p",0.960917814819658
"1136","ENST00000409600","ENSG00000082153 (BZW1)","hsa-let-7d-5p",0.95951032634599
"1137","ENST00000261182","ENSG00000187109 (NAP1L1)","hsa-let-7d-5p",0.958412340436237
"1138","ENST00000370645","ENSG00000174021 (GNG5)","hsa-let-7d-5p",0.957939569253278
"1139","ENST00000443053","ENSG00000114737 (CISH)","hsa-let-7d-5p",0.956598147636413
"1140","ENST00000297977","ENSG00000165259 (HDX)","hsa-let-7d-5p",0.955816849619166
"1141","ENST00000269195","ENSG00000141429 (GALNT1)","hsa-let-7d-5p",0.955725335761825
"1142","ENST00000268035","ENSG00000140443 (IGF1R)","hsa-let-7d-5p",0.955061693750343
"1143","ENST00000372054","ENSG00000133136 (GNG5P2)","hsa-let-7d-5p",0.954506281706462
"1144","ENST00000355238","ENSG00000135316 (SYNCRIP)","hsa-let-7d-5p",0.953983943876924
"1145","ENST00000393487","ENSG00000071073 (MGAT4A)","hsa-let-7d-5p",0.953352161430975
"1146","ENST00000287020","ENSG00000156466 (GDF6)","hsa-let-7d-5p",0.952078639549121
"1147","ENST00000268154","ENSG00000140548 (ZNF710)","hsa-let-7d-5p",0.951832013246487
"1148","ENST00000368564","ENSG00000196911 (KPNA5)","hsa-let-7d-5p",0.950954297038672
"1149","ENST00000336926","ENSG00000127946 (HIP1)","hsa-let-7d-5p",0.950517889095442
"1150","ENST00000367188","ENSG00000158615 (PPP1R15B)","hsa-let-7d-5p",0.950226043111724
"1151","ENST00000572111","ENSG00000185739 (SRL)","hsa-let-7d-5p",0.950212995542553
"1152","ENST00000359142","ENSG00000070961 (ATP2B1)","hsa-let-7d-5p",0.949470841473197
"1153","ENST00000568210","ENSG00000140474 (ULK3)","hsa-let-7d-5p",0.949357023287541
"1154","ENST00000389194","ENSG00000198862 (LTN1)","hsa-let-7d-5p",0.949056514237325
"1155","ENST00000240316","ENSG00000121058 (COIL)","hsa-let-7d-5p",0.948933800787029
"1156","ENST00000485288","ENSG00000102312 (PORCN)","hsa-let-7d-5p",0.947775621524058
"1157","ENST00000326225","ENSG00000153207 (AHCTF1)","hsa-let-7d-5p",0.947647622428288
"1158","ENST00000312499","ENSG00000175643 (RMI2)","hsa-let-7d-5p",0.947438696744635
"1159","ENST00000398540","ENSG00000114541 (FRMD4B)","hsa-let-7d-5p",0.9472444322055
"1160","ENST00000369443","ENSG00000196505 (GDAP2)","hsa-let-7d-5p",0.946937329567911
"1161","ENST00000284987","ENSG00000154736 (ADAMTS5)","hsa-let-7d-5p",0.946776643434093
"1162","ENST00000399503","ENSG00000095015 (MAP3K1)","hsa-let-7d-5p",0.946533625299112
"1163","ENST00000368742","ENSG00000203782 (LOR)","hsa-let-7d-5p",0.945180028330004
"1164","ENST00000328252","ENSG00000182752 (PAPPA)","hsa-let-7d-5p",0.944233596745293
"1165","ENST00000394877","ENSG00000145331 (TRMT10A)","hsa-let-7d-5p",0.943683593025621
"1166","ENST00000326279","ENSG00000131914 (LIN28A)","hsa-let-7d-5p",0.943665955149275
"1167","ENST00000455836","ENSG00000089248 (ERP29)","hsa-let-7d-5p",0.94326588919268
"1168","ENST00000396659","ENSG00000171766 (GATM)","hsa-let-7d-5p",0.943106218514397
"1169","ENST00000381196","ENSG00000153707 (PTPRD)","hsa-let-7d-5p",0.942341082242857
"1170","ENST00000265992","ENSG00000107443 (CCNJ)","hsa-let-7d-5p",0.942339396845546
"1171","ENST00000533682","ENSG00000172409 (CLP1)","hsa-let-7d-5p",0.942033432682347
"1172","ENST00000231121","ENSG00000113196 (HAND1)","hsa-let-7d-5p",0.9411481229186
"1173","ENST00000376088","ENSG00000171365 (CLCN5)","hsa-let-7d-5p",0.941001844374951
"1174","ENST00000373884","ENSG00000158156 (XKR8)","hsa-let-7d-5p",0.940787521825446
"1175","ENST00000538548","ENSG00000061936 (SFSWAP)","hsa-let-7d-5p",0.940610551528908
"1176","ENST00000272164","ENSG00000143816 (WNT9A)","hsa-let-7d-5p",0.940117572754737
"1177","ENST00000374994","ENSG00000106799 (TGFBR1)","hsa-let-7d-5p",0.939453825810359
"1178","ENST00000254337","ENSG00000132017 (DCAF15)","hsa-let-7d-5p",0.938688049384332
"1179","ENST00000540717","ENSG00000134780 (DAGLA)","hsa-let-7d-5p",0.93809725713751
"1180","ENST00000437205","ENSG00000114770 (ABCC5)","hsa-let-7d-5p",0.935348675853737
"1181","ENST00000526148","ENSG00000110321 (EIF4G2)","hsa-let-7d-5p",0.935138482589216
"1182","ENST00000379264","ENSG00000164398 (ACSL6)","hsa-let-7d-5p",0.93510991744521
"1183","ENST00000494090","ENSG00000196739 (COL27A1)","hsa-let-7d-5p",0.935011180025374
"1184","ENST00000371610","ENSG00000124171 (PARD6B)","hsa-let-7d-5p",0.935006230441449
"1185","ENST00000323816","ENSG00000007237 (GAS7)","hsa-let-7d-5p",0.934512631139467
"1186","ENST00000327381","ENSG00000206579 (XKR4)","hsa-let-7d-5p",0.934145951320282
"1187","ENST00000511516","ENSG00000164327 (RICTOR)","hsa-let-7d-5p",0.933420632898083
"1188","ENST00000379375","ENSG00000078401 (EDN1)","hsa-let-7d-5p",0.933275841574937
"1189","ENST00000480945","ENSG00000197312 (DDI2)","hsa-let-7d-5p",0.93326403473679
"1190","ENST00000311015","ENSG00000172687 (ZNF738)","hsa-let-7d-5p",0.93296812017594
"1191","ENST00000256429","ENSG00000134046 (MBD2)","hsa-let-7d-5p",0.932700322358838
"1192","ENST00000337774","ENSG00000127241 (MASP1)","hsa-let-7d-5p",0.932369609226966
"1193","ENST00000393139","ENSG00000137757 (CASP5)","hsa-let-7d-5p",0.932102400956017
"1194","ENST00000369535","ENSG00000213281 (NRAS)","hsa-let-7d-5p",0.931976968704132
"1195","ENST00000258499","ENSG00000136014 (USP44)","hsa-let-7d-5p",0.931676397323019
"1196","ENST00000394961","ENSG00000163104 (SMARCAD1)","hsa-let-7d-5p",0.931548052952949
"1197","ENST00000343455","ENSG00000100697 (DICER1)","hsa-let-7d-5p",0.931228328983664
"1198","ENST00000423557","ENSG00000136634 (IL10)","hsa-let-7d-5p",0.930890607774125
"1199","ENST00000395686","ENSG00000197930 (ERO1L)","hsa-let-7d-5p",0.929777541658243
"1200","ENST00000361729","ENSG00000007968 (E2F2)","hsa-let-7d-5p",0.928279568938993
"1201","ENST00000331462","ENSG00000128645 (HOXD1)","hsa-let-7d-5p",0.927973258928546
"1202","ENST00000553471","ENSG00000100626 (GALNT16)","hsa-let-7d-5p",0.927131628593013
"1203","ENST00000287461","ENSG00000156853 (ZNF689)","hsa-let-7d-5p",0.925756814387017
"1204","ENST00000394752","ENSG00000163935 (SFMBT1)","hsa-let-7d-5p",0.925381527446071
"1205","ENST00000529473","ENSG00000143537 (ADAM15)","hsa-let-7d-5p",0.924395802523552
"1206","ENST00000315870","ENSG00000071243 (ING3)","hsa-let-7d-5p",0.924102249875845
"1207","ENST00000243349","ENSG00000123612 (ACVR1C)","hsa-let-7d-5p",0.923670999188538
"1208","ENST00000374706","ENSG00000108100 (CCNY)","hsa-let-7d-5p",0.92330830060761
"1209","ENST00000327606","ENSG00000185231 (MC2R)","hsa-let-7d-5p",0.921916902048709
"1210","ENST00000294383","ENSG00000162402 (USP24)","hsa-let-7d-5p",0.921913546607499
"1211","ENST00000556492","ENSG00000139977 (NAA30)","hsa-let-7d-5p",0.921168031961617
"1212","ENST00000241416","ENSG00000121989 (ACVR2A)","hsa-let-7d-5p",0.920729165251165
"1213","ENST00000225964","ENSG00000108821 (COL1A1)","hsa-let-7d-5p",0.920019023032637
"1214","ENST00000511739","ENSG00000170185 (USP38)","hsa-let-7d-5p",0.919463057847157
"1215","ENST00000512123","ENSG00000138759 (FRAS1)","hsa-let-7d-5p",0.918914975408775
"1216","ENST00000367545","ENSG00000152818 (UTRN)","hsa-let-7d-5p",0.918321771652887
"1217","ENST00000261537","ENSG00000101752 (MIB1)","hsa-let-7d-5p",0.917942135614576
"1218","ENST00000305344","ENSG00000168830 (HTR1E)","hsa-let-7d-5p",0.917536454006278
"1219","ENST00000313367","ENSG00000070882 (OSBPL3)","hsa-let-7d-5p",0.916390490890407
"1220","ENST00000318887","ENSG00000179021 (C3orf38)","hsa-let-7d-5p",0.916017915086366
"1221","ENST00000381163","ENSG00000056998 (GYG2)","hsa-let-7d-5p",0.915588383215935
