mirnaid,refseqid,genesymbol,start,end,bindingp,energy,seed,accessibility,au,phylopstem,phylopflank,me,number_of_pairings,binding_region_length,longest_consecutive_pairings,position,validated,TargetScan,miRDB
hsa-miR-140-5p,NM_152903,KBTBD6,83,115,0.961538461538,-21.0,1,1.951925e-05,0.397,0.825602994444,0.850200781625,-4.17062352651,15,20,8,5UTR,,0,0
hsa-miR-140-5p,NM_016449,DRICH1,176,197,0.961538461538,-23.2,1,0.001493282,0.397,-0.5120313375,-0.20879823,-5.03583130569,19,21,11,5UTR,,0,0
hsa-miR-140-5p,NM_001004319,VHLL,59,96,0.961538461538,-18.4,0,0.0002190109,0.515,1.05906621111,1.4717964745,-5.71431006138,18,22,11,5UTR,,0,0
hsa-miR-140-5p,NM_002431,MNAT1,119,158,0.961538461538,-20.9,1,0.000122597,0.456,4.806411,2.806995805,-5.92549935993,17,23,10,5UTR,,0,0
hsa-miR-140-5p,NM_001177963,MNAT1,119,158,0.961538461538,-20.9,1,0.000122597,0.456,4.806411,2.806995805,-5.92549935993,17,23,10,5UTR,,0,0
hsa-miR-140-5p,NM_020245,TULP4,468,495,0.961538461538,-20.1,1,0.001065052,0.485,0.171632918182,0.24018509875,-4.17062352651,18,27,11,5UTR,,1,0
hsa-miR-140-5p,NM_001007466,TULP4,468,495,0.961538461538,-20.1,1,0.001065052,0.485,0.171632918182,0.24018509875,-4.17062352651,18,27,11,5UTR,,1,0
hsa-miR-140-5p,XM_017018477,ZC3H12C,191,238,0.961538461538,-22.7,0,0.0002838392,0.588,0.0,0.0,-5.48126098107,19,22,11,5UTR,,0,0
hsa-miR-140-5p,NM_001136505,TERB1,54,103,0.961538461538,-21.4,1,0.0003877096,0.324,2.39873242857,2.14515295625,-5.19004979968,16,21,8,5UTR,,0,0
hsa-miR-140-5p,NM_001206847,SMIM18,144,181,0.961538461538,-20.0,1,0.00916363,0.574,1.41595794,1.60140953675,-8.10862678751,16,22,10,5UTR,,0,0
hsa-miR-140-5p,NM_004953,EIF4G1,18,41,0.961538461538,-24.0,1,5.37834e-05,0.353,0.2008147875,0.721831333636,-5.22701318475,17,23,8,5UTR,,0,0
hsa-miR-140-5p,XM_017008920,CDH12,691,712,0.961538461538,-18.3,0,0.00112399,0.588,0.0,0.0,-13.1411745062,19,21,16,5UTR,,0,0
hsa-miR-140-5p,NM_021797,CHIA,161,191,0.974358974359,-18.5,1,0.002376315,0.515,1.64979244444,3.16890937125,-12.417709117,17,30,9,5UTR,,0,0
hsa-miR-140-5p,NM_020704,STRIP2,14,32,0.974358974359,-21.9,1,1.264221e-05,0.311,0.0293787777778,0.372943758,-8.23790447024,15,18,13,5UTR,,0,0
hsa-miR-140-5p,NM_001134336,STRIP2,14,32,0.974358974359,-21.9,1,1.264221e-05,0.311,0.0293787777778,0.372943758,-8.23790447024,15,18,13,5UTR,,0,0
hsa-miR-140-5p,NM_003676,DEGS1,108,142,0.980769230769,-22.9,1,3.864472e-05,0.353,0.187531066667,1.3766258825,-10.0806713214,15,17,15,5UTR,,0,0
hsa-miR-140-5p,NM_001267615,SLC4A8,187,215,1.0,-19.0,0,0.0003768422,0.574,4.02802958333,2.16372701025,-5.58391339197,13,16,12,5UTR,,0,0
hsa-miR-140-5p,NM_001258403,SLC4A8,313,341,1.0,-19.0,0,0.0003781614,0.574,4.02802958333,2.470191384,-5.58391339197,13,16,12,5UTR,,0,0
hsa-miR-140-5p,NM_001013690,FIGNL2,5,24,1.0,-20.7,1,0.0004125932,0.453,0.0,0.0,-11.3748799774,16,19,9,5UTR,,0,0
hsa-miR-140-5p,NM_022658,HOXC8,121,161,1.0,-21.1,1,9.899605e-05,0.353,0.509450375,2.16314516287,-8.01482427509,16,22,8,5UTR,,0,0
hsa-miR-140-5p,NM_001261420,OS9,133,159,1.0,-21.9,1,3.712824e-05,0.412,0.926957484,0.903119595,-3.9375744462,20,26,10,5UTR,,0,0
hsa-miR-140-5p,NM_006812,OS9,133,159,1.0,-21.9,1,3.712824e-05,0.412,0.926957484,0.903119595,-3.9375744462,20,26,10,5UTR,,0,0
hsa-miR-140-5p,NM_001017956,OS9,133,159,1.0,-21.9,1,3.712824e-05,0.412,0.926957484,0.903119595,-3.9375744462,20,26,10,5UTR,,0,0
hsa-miR-140-5p,NM_001017958,OS9,133,159,1.0,-21.9,1,3.712824e-05,0.412,0.926957484,0.903119595,-3.9375744462,20,26,10,5UTR,,0,0
hsa-miR-140-5p,NM_001017957,OS9,133,159,1.0,-21.9,1,3.712824e-05,0.412,0.926957484,0.903119595,-3.9375744462,20,26,10,5UTR,,0,0
hsa-miR-140-5p,NM_001261421,OS9,133,159,1.0,-21.9,1,3.712824e-05,0.412,0.926957484,0.903119595,-3.9375744462,20,26,10,5UTR,,0,0
hsa-miR-140-5p,NM_001261422,OS9,133,159,1.0,-21.9,1,3.712824e-05,0.412,0.926957484,0.903119595,-3.9375744462,20,26,10,5UTR,,0,0
hsa-miR-140-5p,NM_020762,SRGAP1,6,22,1.0,-18.9,1,0.00118155,0.51,0.433230625,1.83661857125,-7.20496921333,12,16,8,5UTR,,0,0
hsa-miR-140-5p,NM_144982,ZFC3H1,240,263,1.0,-24.5,1,0.0003375365,0.412,3.545696,4.0414307125,-4.95700071937,15,17,15,5UTR,,0,0
hsa-miR-140-5p,NM_032148,SLC41A2,77,99,1.0,-22.3,1,1.160289e-06,0.235,0.9129423,0.0361227575,-10.1091522312,18,22,10,5UTR,,1,0
hsa-miR-140-5p,NM_004075,CRY1,276,293,1.0,-19.2,1,1.068641e-06,0.191,0.8601341,1.49590042125,-6.99539800192,14,17,10,5UTR,,0,0
hsa-miR-140-5p,NM_016580,PCDH12,130,146,1.0,-21.6,0,0.000523848,0.5,-0.292060590909,0.199018325,-14.7219893017,14,16,11,5UTR,,0,0
hsa-miR-140-5p,NM_016580,PCDH12,826,845,1.0,-19.3,1,0.004364443,0.529,-0.0388042,-0.10949630875,-9.96490262236,16,19,9,5UTR,,0,0
hsa-miR-140-5p,NM_001287740,STK32A,277,309,1.0,-18.7,1,0.004838634,0.603,2.33014,1.674514834,-11.1285785044,16,32,8,5UTR,,0,0
hsa-miR-140-5p,NM_001112724,STK32A,277,309,1.0,-18.7,1,0.004838634,0.603,2.33014,1.674514834,-11.1285785044,16,32,8,5UTR,,0,0
hsa-miR-140-5p,NM_145001,STK32A,277,309,1.0,-18.7,1,0.004838634,0.603,2.33014,1.674514834,-11.1285785044,16,32,8,5UTR,,0,0
hsa-miR-140-5p,NM_001014990,MRPL22,93,130,1.0,-22.0,1,0.005189057,0.529,0.847688984615,2.6306202895,-6.76234892161,18,24,8,5UTR,,0,0
hsa-miR-140-5p,NM_004060,CCNG1,196,213,1.0,-20.2,1,3.611683e-05,0.397,1.849252,1.80788582787,-6.48425845569,14,17,7,5UTR,,0,0
hsa-miR-140-5p,NM_199246,CCNG1,96,113,1.0,-20.2,1,3.203257e-05,0.382,1.849252,1.44353872137,-6.48425845569,14,17,7,5UTR,,0,0
hsa-miR-140-5p,NM_182796,MAT2B,140,160,1.0,-20.5,1,0.0008780874,0.515,1.2521044875,1.676355545,-8.6386151123,18,20,10,5UTR,,0,0
hsa-miR-140-5p,NM_013283,MAT2B,107,135,1.0,-17.2,1,1.027948e-05,0.279,-0.184779129412,1.052831715,-4.17062352651,15,19,8,5UTR,,0,0
hsa-miR-140-5p,NM_006650,CPLX2,308,331,1.0,-24.4,1,3.026998e-06,0.397,-0.20317782,0.749934465,-7.14012814695,20,23,10,5UTR,,0,0
hsa-miR-140-5p,XM_005265798,CPLX2,186,209,1.0,-24.4,1,3.297269e-06,0.397,0.0,0.0,-7.14012814695,20,23,10,5UTR,,0,0
hsa-miR-140-5p,NM_001008220,CPLX2,258,281,1.0,-24.4,1,3.131397e-06,0.397,-0.20317782,0.749934465,-7.14012814695,20,23,10,5UTR,,0,0
hsa-miR-140-5p,XM_011534419,CPLX2,574,597,1.0,-24.4,1,3.841197e-06,0.397,0.0,0.0,-7.14012814695,20,23,10,5UTR,,0,0
hsa-miR-140-5p,XM_011514393,PXDC1,533,552,1.0,-18.8,1,4.10541e-08,0.397,0.0,0.0,-11.6079290577,16,19,11,5UTR,,0,0
hsa-miR-140-5p,NM_198827,ADGRD1,105,123,1.0,-20.0,1,0.001200193,0.412,-0.743770625,-0.24131635375,-8.01482427509,17,18,17,5UTR,,0,0
hsa-miR-140-5p,NM_152943,ZNF268,291,339,1.0,-23.4,1,0.0009452299,0.397,-0.734218422222,-0.17397549,-8.83816485303,16,19,10,5UTR,,0,0
hsa-miR-140-5p,NM_003415,ZNF268,291,339,1.0,-23.4,1,0.0009452299,0.397,-0.734218422222,-0.17397549,-8.83816485303,16,19,10,5UTR,,0,0
hsa-miR-140-5p,NM_001165885,ZNF268,291,339,1.0,-23.4,1,0.0009452299,0.397,-0.734218422222,-0.17397549,-8.83816485303,16,19,10,5UTR,,0,0
hsa-miR-140-5p,NM_001165883,ZNF268,291,339,1.0,-23.4,1,0.0009452299,0.397,-0.734218422222,-0.17397549,-8.83816485303,16,19,10,5UTR,,0,0
hsa-miR-140-5p,NM_001165887,ZNF268,291,339,1.0,-23.4,1,0.0004140432,0.397,-0.734218422222,-0.17397549,-8.83816485303,16,19,10,5UTR,,0,0
hsa-miR-140-5p,NM_001165886,ZNF268,291,339,1.0,-23.4,1,7.214747e-05,0.412,-0.734218422222,-0.17397549,-8.83816485303,16,19,10,5UTR,,0,0
hsa-miR-140-5p,NM_001165884,ZNF268,291,339,1.0,-23.4,1,0.0002921248,0.426,-0.734218422222,-0.17397549,-8.83816485303,16,19,10,5UTR,,0,0
hsa-miR-140-5p,NM_001165881,ZNF268,167,215,1.0,-23.4,1,0.001060862,0.397,-0.734218422222,-0.1638522325,-8.83816485303,16,19,10,5UTR,,0,0
hsa-miR-140-5p,NM_001014442,PCOTH,40,56,1.0,-17.5,1,1.518744e-05,0.382,-0.239386146667,-0.371151664167,-4.76182347791,13,16,7,5UTR,,0,0
hsa-miR-140-5p,NM_032138,KBTBD7,107,152,1.0,-21.0,1,6.265997e-06,0.397,1.0465232,0.77054584375,-4.17062352651,15,20,8,5UTR,,0,0
hsa-miR-140-5p,NM_001286806,SLC25A30,109,150,1.0,-20.4,1,3.053447e-05,0.441,0.72100555375,0.890216658625,-4.17062352651,15,18,12,5UTR,,0,0
hsa-miR-140-5p,NM_001010875,SLC25A30,109,150,1.0,-20.4,1,3.108921e-05,0.382,0.72100555375,0.890216658625,-4.17062352651,15,18,12,5UTR,,0,0
hsa-miR-140-5p,NM_001270629,MED4,29,71,1.0,-19.1,0,0.003651118,0.412,0.23609752,0.258126005,-10.8813860964,17,21,10,5UTR,,0,1
hsa-miR-140-5p,NM_014166,MED4,29,71,1.0,-19.1,0,0.001641924,0.353,0.23609752,0.258126005,-10.8813860964,17,21,10,5UTR,,0,1
hsa-miR-140-5p,NM_001286832,RCBTB2,489,516,1.0,-19.6,0,4.313848e-05,0.559,0.671429623077,0.597063205,-8.81432218342,16,20,8,5UTR,,0,0
hsa-miR-140-5p,NM_001270378,ANKRD46,15,47,1.0,-21.6,1,0.0003583123,0.338,1.7723178,0.883878290357,-7.14012814695,17,20,10,5UTR,,0,0
hsa-miR-140-5p,XM_011517263,TRHR,1139,1156,1.0,-18.0,1,0.002101207,0.471,0.0,0.0,-4.17062352651,15,17,11,5UTR,,0,0
hsa-miR-140-5p,NM_003301,TRHR,1,18,1.0,-18.0,1,0.02086836,0.468,0.0,0.0,-4.17062352651,15,17,11,5UTR,,0,0
hsa-miR-140-5p,NM_194291,TMEM65,100,121,1.0,-22.0,0,0.001222113,0.309,0.5617729,0.4370155035,-10.1906194625,17,21,9,5UTR,,0,0
hsa-miR-140-5p,XM_011517070,FAM135B,669,690,1.0,-18.9,0,0.001084803,0.544,0.0,0.0,-12.9895926572,15,21,12,5UTR,,0,0
hsa-miR-140-5p,NM_001279352,JRK,148,176,1.0,-18.1,1,0.0004412862,0.426,0.0294333333333,0.1362500875,-8.23790447024,13,15,13,5UTR,,0,0
hsa-miR-140-5p,NM_032600,CCDC54,237,285,1.0,-22.3,1,0.0001145384,0.544,1.50880805375,0.63835322925,-4.17062352651,19,24,9,5UTR,,0,0
hsa-miR-140-5p,XM_005247165,GPR156,368,392,1.0,-22.0,1,6.14874e-05,0.515,0.0,0.0,-8.27609767418,18,24,8,5UTR,,0,0
hsa-miR-140-5p,NM_001168271,GPR156,139,163,1.0,-22.0,1,6.14874e-05,0.515,0.26320417,0.06304580625,-8.27609767418,18,24,8,5UTR,,0,0
hsa-miR-140-5p,NM_153002,GPR156,139,163,1.0,-22.0,1,6.14874e-05,0.515,0.26320417,0.06304580625,-8.27609767418,18,24,8,5UTR,,0,0
hsa-miR-140-5p,NM_016298,FBXO40,207,226,1.0,-23.2,1,3.488581e-06,0.397,2.56761244444,1.5703030675,-7.78177519478,17,19,15,5UTR,,0,0
hsa-miR-140-5p,XM_005247418,KY,2590,2609,1.0,-22.4,0,0.003491699,0.456,0.0,0.0,-9.24873281628,17,19,14,5UTR,,0,0
hsa-miR-140-5p,NM_001200047,NMNAT3,431,461,1.0,-19.0,1,3.897815e-06,0.5,0.1452099,0.09666481875,-7.54064811393,13,15,13,5UTR,,0,0
hsa-miR-140-5p,NM_001320512,NMNAT3,431,461,1.0,-19.0,1,3.897815e-06,0.5,0.1452099,0.09666481875,-7.54064811393,13,15,13,5UTR,,0,0
hsa-miR-140-5p,XM_005247257,ZBTB38,1402,1421,1.0,-20.7,0,9.373988e-05,0.485,0.0,0.0,-7.24998975393,16,19,9,5UTR,,0,0
hsa-miR-140-5p,NM_013308,GPR171,1,21,1.0,-20.2,1,2.201405e-05,0.46,0.0,0.0,-8.55010550196,17,20,7,5UTR,,0,0
hsa-miR-140-5p,XM_005247088,PDCD10,58,99,1.0,-23.0,1,6.764734e-06,0.5,0.0,0.0,-4.17062352651,19,22,13,5UTR,,0,0
hsa-miR-140-5p,NM_207404,ZNF662,6,33,1.0,-20.5,0,0.0004166485,0.387,0.0,0.0,-9.11300127926,17,22,10,5UTR,,0,0
hsa-miR-140-5p,NM_001256966,CCDC51,45,63,1.0,-21.1,0,0.003714329,0.412,0.225557,0.26343661,-7.48303883423,17,18,17,5UTR,,0,0
hsa-miR-140-5p,NM_001256965,CCDC51,45,63,1.0,-21.1,0,0.003714329,0.412,0.225557,0.26343661,-7.48303883423,17,18,17,5UTR,,0,0
hsa-miR-140-5p,NM_001256964,CCDC51,45,63,1.0,-21.1,0,0.003839361,0.412,0.225557,0.26343661,-7.48303883423,17,18,17,5UTR,,0,0
hsa-miR-140-5p,NM_000581,GPX1,27,47,1.0,-19.9,1,0.0007409689,0.324,0.732148273684,0.205990683456,-4.17062352651,15,20,8,5UTR,,0,0
hsa-miR-140-5p,NM_201397,GPX1,27,47,1.0,-19.9,1,0.0007409689,0.324,0.732148273684,0.205990683456,-4.17062352651,15,20,8,5UTR,,0,0
hsa-miR-140-5p,NM_001320147,CAMKV,114,132,1.0,-18.8,1,0.001110114,0.353,1.6156883625,1.680497775,-9.29429412849,15,18,12,5UTR,,0,0
hsa-miR-140-5p,NM_144499,GNAT1,90,136,1.0,-25.2,0,6.362856e-07,0.353,0.274601457895,2.9504266675,-5.49511392051,19,24,9,5UTR,,0,0
hsa-miR-140-5p,NM_000172,GNAT1,90,136,1.0,-25.2,0,6.362856e-07,0.353,0.274601457895,2.9504266675,-5.49511392051,19,24,9,5UTR,,0,0
hsa-miR-140-5p,NM_001200029,HYAL3,4,25,1.0,-23.7,1,4.191755e-07,0.426,0.829581825,0.1031149275,-5.22701318475,18,21,8,5UTR,,0,0
hsa-miR-140-5p,NM_001200018,NAT6,11,52,1.0,-24.1,1,7.705176e-06,0.368,0.3066910375,0.650108488214,-5.22701318475,18,22,8,5UTR,,0,0
hsa-miR-140-5p,NM_000688,ALAS1,191,211,1.0,-20.6,1,2.725212e-05,0.397,-0.545053233333,0.058097115,-10.0806713214,15,20,9,5UTR,,0,0
hsa-miR-140-5p,NM_016483,PHF7,577,598,1.0,-20.8,1,0.0001582886,0.397,0.419822388235,0.37372303375,-4.90607308676,17,21,10,5UTR,,0,0
hsa-miR-140-5p,NM_001278221,PHF7,577,598,1.0,-20.8,1,0.0001582886,0.397,0.419822388235,0.37372303375,-4.90607308676,17,21,10,5UTR,,0,0
hsa-miR-140-5p,NM_001321126,PHF7,577,598,1.0,-20.8,1,0.0001582886,0.397,0.419822388235,0.37372303375,-4.90607308676,17,21,10,5UTR,,0,0
hsa-miR-140-5p,NM_003865,HESX1,253,295,1.0,-21.2,0,1.234842e-05,0.397,0.381939345455,1.27097594937,-9.33931466909,17,21,7,5UTR,,0,0
hsa-miR-140-5p,NM_001076778,FAM107A,24,53,1.0,-20.0,1,0.0003368989,0.441,0.708581216,0.454399030441,-3.79332483736,20,29,8,5UTR,,0,0
hsa-miR-140-5p,NM_007177,FAM107A,24,53,1.0,-20.0,1,0.0003368989,0.441,0.708581216,0.454399030441,-3.79332483736,20,29,8,5UTR,,0,0
hsa-miR-140-5p,NM_001042459,FILIP1L,136,164,1.0,-21.2,0,0.01046536,0.485,2.60821485714,3.1642354875,-8.87055548235,18,22,14,5UTR,,0,0
hsa-miR-140-5p,NM_017986,SLC52A1,616,640,1.0,-22.3,0,5.097879e-05,0.426,1.85754333333,1.34527402375,-9.79437119657,19,24,10,5UTR,,0,0
hsa-miR-140-5p,NM_015343,CTDNEP1,55,78,1.0,-18.5,1,7.580062e-09,0.221,1.121935425,1.089685635,-8.0936548614,12,16,8,5UTR,,0,0
hsa-miR-140-5p,NM_001185023,CLDN7,851,872,1.0,-20.1,0,0.0001459563,0.382,3.42031563083,3.44809468213,-11.11321831,16,21,12,5UTR,,0,0
hsa-miR-140-5p,NM_001307,CLDN7,851,872,1.0,-20.1,0,0.0001459563,0.382,3.14650038333,2.32602982,-11.11321831,16,21,12,5UTR,,0,0
hsa-miR-140-5p,NM_004112,FGF11,314,357,1.0,-23.8,1,2.605565e-05,0.485,0.3088637875,0.317427115,-4.17062352651,18,23,9,5UTR,,0,0
hsa-miR-140-5p,NM_001198624,TNFSF13,8,59,1.0,-24.9,1,6.321028e-07,0.353,0.053237,-0.25875333625,-4.17062352651,19,24,11,5UTR,,0,0
hsa-miR-140-5p,NM_001678,ATP1B2,299,345,1.0,-19.5,1,2.792488e-07,0.515,0.5925114,0.4790817075,-5.19004979968,13,15,13,5UTR,,0,0
hsa-miR-140-5p,NM_001316919,TVP23B,1002,1023,1.0,-20.0,0,0.00394643,0.574,0.174462,0.031920625,-8.79493527924,16,21,12,5UTR,,0,0
hsa-miR-140-5p,NM_173847,SPACA3,31,56,1.0,-20.0,1,1.655148e-05,0.441,0.137417333333,0.00731135708333,-5.41312999483,14,19,9,5UTR,,0,0
hsa-miR-140-5p,XM_005257937,AP2B1,80,131,1.0,-25.8,1,4.893993e-05,0.5,0.0,0.0,-5.7294136647,18,22,8,5UTR,,1,0
hsa-miR-140-5p,XM_017024287,AP2B1,80,131,1.0,-25.8,1,4.893993e-05,0.5,0.0,0.0,-5.7294136647,18,22,8,5UTR,,1,0
hsa-miR-140-5p,XM_005257938,AP2B1,47,98,1.0,-25.8,1,0.001233185,0.471,0.0,0.0,-5.7294136647,18,22,8,5UTR,,1,0
hsa-miR-140-5p,NM_178517,PIGW,324,338,1.0,-18.6,0,0.001555146,0.412,-0.67365778,-0.4916338,-9.30908697449,12,14,10,5UTR,,0,0
hsa-miR-140-5p,NM_001244567,BID,23,37,1.0,-18.9,1,3.581385e-06,0.409,-0.0352801142857,-0.128981302395,-8.78315458226,12,14,7,5UTR,,0,0
hsa-miR-140-5p,XM_005261715,GSTT2B,119,141,1.0,-20.8,0,3.064103e-08,0.309,0.0,0.0,-9.77961154894,14,17,11,5UTR,,0,0
hsa-miR-140-5p,NM_001284257,GUCD1,4,24,1.0,-23.8,1,2.850235e-05,0.302,0.0,0.0,-4.02637391766,17,20,14,5UTR,,1,1
hsa-miR-140-5p,NM_001284256,GUCD1,4,24,1.0,-23.8,1,2.850235e-05,0.302,0.0,0.0,-4.02637391766,17,20,14,5UTR,,1,1
hsa-miR-140-5p,NM_001284254,GUCD1,4,24,1.0,-23.8,1,2.850235e-05,0.302,0.0,0.0,-4.02637391766,17,20,14,5UTR,,1,1
hsa-miR-140-5p,NM_031444,GUCD1,4,24,1.0,-23.8,1,2.850235e-05,0.302,0.0,0.0,-4.02637391766,17,20,14,5UTR,,1,1
hsa-miR-140-5p,NM_012143,TFIP11,282,325,1.0,-21.9,1,1.090361e-06,0.471,2.831,1.29075,-7.78177519478,18,23,14,5UTR,,0,0
hsa-miR-140-5p,NM_001304795,DUSP18,171,216,1.0,-21.3,1,9.178726e-06,0.324,0.0582124615385,0.1007838,-4.76182347791,17,19,17,5UTR,,0,0
hsa-miR-140-5p,NM_001304796,DUSP18,171,216,1.0,-21.3,1,9.178726e-06,0.324,0.330599023077,-0.0118452725,-4.76182347791,17,19,17,5UTR,,0,0
hsa-miR-140-5p,NM_152511,DUSP18,171,216,1.0,-21.3,1,9.178726e-06,0.324,0.330599023077,-0.0118452725,-4.76182347791,17,19,17,5UTR,,0,0
hsa-miR-140-5p,NM_001304794,DUSP18,171,216,1.0,-21.3,1,9.178726e-06,0.324,0.330599023077,-0.0118452725,-4.76182347791,17,19,17,5UTR,,0,0
hsa-miR-140-5p,NM_145640,APOL3,1,22,1.0,-20.1,0,3.248711e-05,0.333,0.0,0.0,-6.89183888283,15,21,12,5UTR,,0,0
hsa-miR-140-5p,XM_011541458,PRAMEF13,20,36,1.0,-18.5,0,0.0003847206,0.492,0.0,0.0,-11.4475212298,14,16,13,5UTR,,0,0
hsa-miR-140-5p,XM_017001224,SPATA21,75,93,1.0,-19.4,0,0.0005403917,0.471,0.0,0.0,-6.74758927398,16,18,10,5UTR,,0,0
hsa-miR-140-5p,NM_001135247,MFAP2,28,47,1.0,-20.2,0,0.007326028,0.5,0.8073762875,1.39274956614,-8.36457132226,16,19,12,5UTR,,0,0
hsa-miR-140-5p,XM_011541804,PITHD1,124,141,1.0,-19.8,1,6.957079e-07,0.221,0.0,0.0,-6.48425845569,14,17,7,5UTR,,0,0
hsa-miR-140-5p,XM_017001869,NIPAL3,171,189,1.0,-21.7,1,1.109523e-05,0.456,0.0,0.0,-8.75027383534,16,18,11,5UTR,,0,1
hsa-miR-140-5p,NM_001135218,TAF12,73,99,1.0,-21.0,1,0.0008382176,0.412,1.649227592,2.72904490375,-3.9375744462,21,26,10,5UTR,,0,0
hsa-miR-140-5p,NM_014207,CD5,78,131,1.0,-25.0,1,5.22986e-05,0.368,0.313204733333,0.39918375125,-6.23647057278,17,25,9,5UTR,,0,0
hsa-miR-140-5p,NM_012200,B3GAT3,66,133,1.0,-20.4,1,3.232021e-08,0.206,1.0927419,1.55555834125,-6.99539800192,14,17,10,5UTR,,0,0
hsa-miR-140-5p,NM_001288722,B3GAT3,66,133,1.0,-20.4,1,3.232021e-08,0.206,1.0927419,1.55555834125,-6.99539800192,14,17,10,5UTR,,0,0
hsa-miR-140-5p,NM_001288723,B3GAT3,66,133,1.0,-20.4,1,3.232021e-08,0.206,1.0927419,1.55555834125,-6.99539800192,14,17,10,5UTR,,0,0
hsa-miR-140-5p,NM_004322,BAD,54,87,1.0,-21.3,0,7.713386e-06,0.25,-0.74090595,0.011888915,-8.52713619547,17,21,15,5UTR,,0,0
hsa-miR-140-5p,NM_033347,KCNK7,219,245,1.0,-27.7,0,1.106285e-06,0.294,1.07675790909,0.437331972,-6.96959672116,21,26,11,5UTR,,0,0
hsa-miR-140-5p,NM_033348,KCNK7,219,245,1.0,-27.7,0,1.106285e-06,0.294,1.07675790909,0.437331972,-6.96959672116,21,26,11,5UTR,,0,0
hsa-miR-140-5p,NM_033455,KCNK7,219,245,1.0,-27.7,0,1.106285e-06,0.294,1.07675790909,0.437331972,-6.96959672116,21,26,11,5UTR,,0,0
hsa-miR-140-5p,NM_005714,KCNK7,219,245,1.0,-27.7,0,1.106285e-06,0.294,1.07675790909,0.437331972,-6.96959672116,21,26,11,5UTR,,0,0
hsa-miR-140-5p,NM_002063,GLRA2,217,233,1.0,-18.6,1,0.006766079,0.529,2.23993416667,2.89494395,-5.92549935993,12,14,12,5UTR,,0,0
hsa-miR-140-5p,NM_001118886,GLRA2,217,233,1.0,-18.6,1,0.006766079,0.529,2.23993416667,2.89494395,-5.92549935993,12,14,12,5UTR,,0,0
hsa-miR-140-5p,NM_005391,PDK3,8,48,1.0,-19.8,1,3.759434e-09,0.221,0.245356142857,0.665176732857,-9.02428166311,15,17,15,5UTR,,0,0
hsa-miR-140-5p,NM_000475,NR0B1,12,34,1.0,-21.6,1,0.001507699,0.302,0.95861534,1.221195725,-7.78177519478,17,22,8,5UTR,,0,0
hsa-miR-140-5p,NM_006520,DYNLT3,121,150,1.0,-22.1,1,0.001557073,0.397,1.34437603083,0.941204957125,-11.3748799774,18,29,9,5UTR,,0,0
hsa-miR-140-5p,NM_000266,NDP,472,519,1.0,-19.4,1,0.0001839048,0.485,0.677715413333,0.897729255,-4.02637391766,16,21,12,5UTR,,0,0
hsa-miR-140-5p,NM_005636,SSX4,35,50,1.0,-19.9,1,7.141244e-06,0.471,0.0157691857143,-0.628686185,-4.02637391766,14,15,14,5UTR,,0,0
hsa-miR-140-5p,NM_175729,SSX4,35,50,1.0,-19.9,1,7.141244e-06,0.471,0.0157691857143,-0.628686185,-4.02637391766,14,15,14,5UTR,,0,0
hsa-miR-140-5p,NM_001040612,SSX4B,46,61,1.0,-19.9,1,5.451076e-06,0.471,-0.199097778571,0.00324434069444,-4.02637391766,14,15,14,5UTR,,0,0
hsa-miR-140-5p,NM_001034832,SSX4B,46,61,1.0,-19.9,1,5.451076e-06,0.471,0.0157691857143,-0.531853543333,-4.02637391766,14,15,14,5UTR,,0,0
hsa-miR-140-5p,XM_017029961,SLC38A5,57,79,1.0,-21.0,1,0.0005635641,0.412,0.0,0.0,-4.95700071937,18,22,9,5UTR,,0,0
hsa-miR-140-5p,NM_003173,SUV39H1,39,58,1.0,-22.0,0,0.01156131,0.471,1.94594878889,2.29681797112,-11.9008123696,16,19,9,5UTR,,0,0
hsa-miR-140-5p,XM_017029475,NHSL2,2173,2209,1.0,-21.5,1,6.987273e-05,0.544,0.0,0.0,-4.95700071937,15,17,15,5UTR,,0,0
hsa-miR-140-5p,NM_001172436,PHKA1,201,221,1.0,-20.6,0,6.18603e-06,0.397,0.29993337,0.24159677,-9.30908697449,16,20,10,5UTR,,0,0
hsa-miR-140-5p,NM_001122670,PHKA1,201,221,1.0,-20.6,0,6.18603e-06,0.397,0.29993337,0.24159677,-9.30908697449,16,20,10,5UTR,,0,0
hsa-miR-140-5p,NM_002637,PHKA1,201,221,1.0,-20.6,0,6.18603e-06,0.397,0.29993337,0.24159677,-9.30908697449,16,20,10,5UTR,,0,0
hsa-miR-140-5p,XM_006724661,PHKA1,43,63,1.0,-20.6,0,8.33799e-06,0.397,0.0,0.0,-9.30908697449,16,20,10,5UTR,,0,0
hsa-miR-140-5p,NM_003022,SH3BGRL,296,310,1.0,-15.3,1,0.06510687,0.412,0.626418428571,0.8774496,-17.8361524577,13,14,13,5UTR,,0,0
hsa-miR-140-5p,NM_001289938,ERBB2,240,259,1.0,-20.2,1,0.00177952,0.441,-0.0294763988889,-0.0985474745,-4.17062352651,15,19,11,5UTR,,0,0
hsa-miR-140-5p,NM_001024809,RARA,398,412,1.0,-21.0,1,5.581311e-05,0.309,0.880059230769,0.2586595475,-5.76291300428,13,14,13,5UTR,,0,0
hsa-miR-140-5p,NM_000413,HSD17B1,97,115,1.0,-20.0,1,1.348049e-08,0.353,-0.112219333333,0.023749885,-11.4636794488,15,18,10,5UTR,,0,0
