"","Transcript Id","Gene Id(name)","Mirna Name","miTG score"
"735","ENST00000406875","ENSG00000064393 (HIPK2)","hsa-miR-126-5p",0.94292625670228
"736","ENST00000534968","ENSG00000066294 (CD84)","hsa-miR-126-5p",0.942343057514355
"737","ENST00000352083","ENSG00000110693 (SOX6)","hsa-miR-126-5p",0.942339938055132
"738","ENST00000473414","ENSG00000114744 (COMMD2)","hsa-miR-126-5p",0.942148420206773
"739","ENST00000452400","ENSG00000140396 (NCOA2)","hsa-miR-126-5p",0.941951882005503
"740","ENST00000587419","ENSG00000175322 (ZNF519)","hsa-miR-126-5p",0.941917029824677
"741","ENST00000340855","ENSG00000010404 (IDS)","hsa-miR-126-5p",0.941611957946695
"742","ENST00000343455","ENSG00000100697 (DICER1)","hsa-miR-126-5p",0.941414222667192
"743","ENST00000302000","ENSG00000171016 (PYGO1)","hsa-miR-126-5p",0.941361669873277
"744","ENST00000354833","ENSG00000172058 (SERF1A)","hsa-miR-126-5p",0.941025917997483
"745","ENST00000518095","ENSG00000038274 (MAT2B)","hsa-miR-126-5p",0.940783486388153
"746","ENST00000557354","ENSG00000151320 (AKAP6)","hsa-miR-126-5p",0.940230339327034
"747","ENST00000290271","ENSG00000159167 (STC1)","hsa-miR-126-5p",0.940025577011749
"748","ENST00000449987","ENSG00000139746 (RBM26)","hsa-miR-126-5p",0.939995891603239
"749","ENST00000373367","ENSG00000102383 (ZDHHC15)","hsa-miR-126-5p",0.939588693523271
"750","ENST00000607599","ENSG00000258289 (CHURC1)","hsa-miR-126-5p",0.939580608616195
"751","ENST00000336032","ENSG00000146278 (PNRC1)","hsa-miR-126-5p",0.939496212243459
"752","ENST00000376352","ENSG00000166263 (STXBP4)","hsa-miR-126-5p",0.939421518456184
"753","ENST00000449193","ENSG00000180592 (SKIDA1)","hsa-miR-126-5p",0.939380172234319
"754","ENST00000331238","ENSG00000185924 (RTN4RL1)","hsa-miR-126-5p",0.939306428230029
"755","ENST00000432079","ENSG00000116747 (TROVE2)","hsa-miR-126-5p",0.93895174933784
"756","ENST00000287908","ENSG00000157214 (STEAP2)","hsa-miR-126-5p",0.9387656939264
"757","ENST00000368850","ENSG00000112394 (SLC16A10)","hsa-miR-126-5p",0.938512329250338
"758","ENST00000263967","ENSG00000121879 (PIK3CA)","hsa-miR-126-5p",0.938257343035199
"759","ENST00000550977","ENSG00000188596 (C12orf55)","hsa-miR-126-5p",0.936329126899298
"760","ENST00000274458","ENSG00000145781 (COMMD10)","hsa-miR-126-5p",0.936260219162043
"761","ENST00000455764","ENSG00000232833 (FAM27E3)","hsa-miR-126-5p",0.936129003086449
"762","ENST00000361115","ENSG00000151882 (CCL28)","hsa-miR-126-5p",0.935924199484975
"763","ENST00000360150","ENSG00000087502 (ERGIC2)","hsa-miR-126-5p",0.935921782056476
"764","ENST00000369046","ENSG00000130348 (QRSL1)","hsa-miR-126-5p",0.935097839776506
"765","ENST00000353267","ENSG00000118260 (CREB1)","hsa-miR-126-5p",0.934916612271262
"766","ENST00000556029","ENSG00000120802 (TMPO)","hsa-miR-126-5p",0.934524246075697
"767","ENST00000240093","ENSG00000104290 (FZD3)","hsa-miR-126-5p",0.934401041286218
"768","ENST00000373954","ENSG00000009780 (FAM76A)","hsa-miR-126-5p",0.934219994872328
"769","ENST00000306721","ENSG00000144354 (CDCA7)","hsa-miR-126-5p",0.934009324824789
"770","ENST00000367868","ENSG00000143167 (GPA33)","hsa-miR-126-5p",0.933819942553185
"771","ENST00000409444","ENSG00000155755 (TMEM237)","hsa-miR-126-5p",0.933277558944826
"772","ENST00000376447","ENSG00000165105 (RASEF)","hsa-miR-126-5p",0.933173796045643
"773","ENST00000546757","ENSG00000087470 (DNM1L)","hsa-miR-126-5p",0.932506076484443
"774","ENST00000381813","ENSG00000205795 (CYS1)","hsa-miR-126-5p",0.93214695189167
"775","ENST00000181839","ENSG00000065883 (CDK13)","hsa-miR-126-5p",0.932056482052513
"776","ENST00000244869","ENSG00000124882 (EREG)","hsa-miR-126-5p",0.932042617137244
"777","ENST00000264867","ENSG00000109819 (PPARGC1A)","hsa-miR-126-5p",0.93157480775515
"778","ENST00000335670","ENSG00000069667 (RORA)","hsa-miR-126-5p",0.931504078484833
"779","ENST00000315033","ENSG00000181656 (GPR88)","hsa-miR-126-5p",0.931295175053213
"780","ENST00000315475","ENSG00000177932 (ZNF354C)","hsa-miR-126-5p",0.931132165130265
"781","ENST00000356884","ENSG00000185963 (BICD2)","hsa-miR-126-5p",0.93100310062698
"782","ENST00000317135","ENSG00000130224 (LRCH2)","hsa-miR-126-5p",0.93072013010154
"783","ENST00000324000","ENSG00000177511 (ST8SIA3)","hsa-miR-126-5p",0.930325268854526
"784","ENST00000550746","ENSG00000121749 (TBC1D15)","hsa-miR-126-5p",0.930304856440146
"785","ENST00000261441","ENSG00000081019 (RSBN1)","hsa-miR-126-5p",0.930216888000208
"786","ENST00000389194","ENSG00000198862 (LTN1)","hsa-miR-126-5p",0.92978085703183
"787","ENST00000507359","ENSG00000183775 (KCTD16)","hsa-miR-126-5p",0.929771566370084
"788","ENST00000312675","ENSG00000145012 (LPP)","hsa-miR-126-5p",0.92968209717833
"789","ENST00000308259","ENSG00000174099 (MSRB3)","hsa-miR-126-5p",0.929455376280777
"790","ENST00000388795","ENSG00000164074 (C4orf29)","hsa-miR-126-5p",0.929332526524157
"791","ENST00000381196","ENSG00000153707 (PTPRD)","hsa-miR-126-5p",0.929259342777644
"792","ENST00000313708","ENSG00000164330 (EBF1)","hsa-miR-126-5p",0.929256258387507
"793","ENST00000609362","ENSG00000254685 (FPGT)","hsa-miR-126-5p",0.928755295794881
"794","ENST00000484302","ENSG00000108511 (HOXB6)","hsa-miR-126-5p",0.928393599158568
"795","ENST00000249700","ENSG00000128872 (TMOD2)","hsa-miR-126-5p",0.92835006790902
"796","ENST00000282059","ENSG00000152242 (C18orf25)","hsa-miR-126-5p",0.928293827987971
"797","ENST00000528737","ENSG00000166801 (FAM111A)","hsa-miR-126-5p",0.9278563856368
"798","ENST00000366991","ENSG00000143476 (DTL)","hsa-miR-126-5p",0.927804314884303
"799","ENST00000367460","ENSG00000150681 (RGS18)","hsa-miR-126-5p",0.927772108255526
"800","ENST00000261465","ENSG00000117594 (HSD11B1)","hsa-miR-126-5p",0.92774090401429
"801","ENST00000262839","ENSG00000072315 (TRPC5)","hsa-miR-126-5p",0.92735147245457
"802","ENST00000361354","ENSG00000061676 (NCKAP1)","hsa-miR-126-5p",0.927333256297604
"803","ENST00000358691","ENSG00000198265 (HELZ)","hsa-miR-126-5p",0.927234616998434
"804","ENST00000263708","ENSG00000088179 (PTPN4)","hsa-miR-126-5p",0.927124734826567
"805","ENST00000450363","ENSG00000072041 (SLC6A15)","hsa-miR-126-5p",0.926985511345914
"806","ENST00000523953","ENSG00000133742 (CA1)","hsa-miR-126-5p",0.926814135215886
"807","ENST00000540551","ENSG00000212952 (BX088651.1)","hsa-miR-126-5p",0.92608097915347
"808","ENST00000262464","ENSG00000138829 (FBN2)","hsa-miR-126-5p",0.925931200928393
"809","ENST00000359452","ENSG00000148604 (RGR)","hsa-miR-126-5p",0.92558611405981
"810","ENST00000373504","ENSG00000204116 (CHIC1)","hsa-miR-126-5p",0.925426410142505
"811","ENST00000394670","ENSG00000010244 (ZNF207)","hsa-miR-126-5p",0.925142354983261
"812","ENST00000359499","ENSG00000170423 (KRT78)","hsa-miR-126-5p",0.924724880381559
"813","ENST00000345317","ENSG00000005020 (SKAP2)","hsa-miR-126-5p",0.92464024144776
"814","ENST00000495893","ENSG00000173889 (PHC3)","hsa-miR-126-5p",0.92439423442652
"815","ENST00000430479","ENSG00000006468 (ETV1)","hsa-miR-126-5p",0.924183990524018
"816","ENST00000383699","ENSG00000175161 (CADM2)","hsa-miR-126-5p",0.9239629046945
"817","ENST00000289431","ENSG00000158480 (SPATA2)","hsa-miR-126-5p",0.923457698153297
"818","ENST00000282344","ENSG00000152484 (USP12)","hsa-miR-126-5p",0.923266403035464
"819","ENST00000513458","ENSG00000153006 (SREK1IP1)","hsa-miR-126-5p",0.922998821518127
"820","ENST00000329608","ENSG00000184371 (CSF1)","hsa-miR-126-5p",0.922328662548297
"821","ENST00000314622","ENSG00000178694 (NSUN3)","hsa-miR-126-5p",0.922248046032017
"822","ENST00000315285","ENSG00000021574 (SPAST)","hsa-miR-126-5p",0.922205765918571
"823","ENST00000532798","ENSG00000255359 (CCDC179)","hsa-miR-126-5p",0.921963543507906
"824","ENST00000454497","ENSG00000164164 (OTUD4)","hsa-miR-126-5p",0.921899467354236
"825","ENST00000316738","ENSG00000140025 (EFCAB11)","hsa-miR-126-5p",0.921879658806937
"826","ENST00000369261","ENSG00000186231 (KLHL32)","hsa-miR-126-5p",0.921784605929895
"827","ENST00000281405","ENSG00000118965 (WDR35)","hsa-miR-126-5p",0.921701437025803
"828","ENST00000395169","ENSG00000109339 (MAPK10)","hsa-miR-126-5p",0.921385624843048
"829","ENST00000533482","ENSG00000113522 (RAD50)","hsa-miR-126-5p",0.921301533719201
"830","ENST00000299980","ENSG00000166747 (AP1G1)","hsa-miR-126-5p",0.921281931112028
"831","ENST00000511480","ENSG00000078177 (N4BP2)","hsa-miR-126-5p",0.921256762886239
"832","ENST00000579794","ENSG00000141433 (ADCYAP1)","hsa-miR-126-5p",0.920942235790841
"833","ENST00000280871","ENSG00000151229 (SLC2A13)","hsa-miR-126-5p",0.920720828074833
"834","ENST00000265140","ENSG00000133302 (ANKRD32)","hsa-miR-126-5p",0.92043585370722
"835","ENST00000225296","ENSG00000005100 (DHX33)","hsa-miR-126-5p",0.920382121701895
"836","ENST00000367701","ENSG00000185278 (ZBTB37)","hsa-miR-126-5p",0.919508594315144
"837","ENST00000371383","ENSG00000112796 (ENPP5)","hsa-miR-126-5p",0.919395360558099
"838","ENST00000370035","ENSG00000162636 (FAM102B)","hsa-miR-126-5p",0.919263098055626
"839","ENST00000370188","ENSG00000117598 (LPPR5)","hsa-miR-126-5p",0.918868217417326
"840","ENST00000369303","ENSG00000135333 (EPHA7)","hsa-miR-126-5p",0.918843425616201
"841","ENST00000261038","ENSG00000138463 (DIRC2)","hsa-miR-126-5p",0.918476618657072
"842","ENST00000370473","ENSG00000117228 (GBP1)","hsa-miR-126-5p",0.918406190987117
"843","ENST00000367433","ENSG00000162687 (KCNT2)","hsa-miR-126-5p",0.918320698679339
"844","ENST00000262494","ENSG00000087258 (GNAO1)","hsa-miR-126-5p",0.918205300928407
"845","ENST00000265085","ENSG00000113742 (CPEB4)","hsa-miR-126-5p",0.917461188043077
"846","ENST00000517608","ENSG00000104343 (UBE2W)","hsa-miR-126-5p",0.916918227077501
"847","ENST00000335438","ENSG00000169379 (ARL13B)","hsa-miR-126-5p",0.916873352074197
"848","ENST00000586438","ENSG00000184828 (ZBTB7C)","hsa-miR-126-5p",0.915948656483428
"849","ENST00000400566","ENSG00000155307 (SAMSN1)","hsa-miR-126-5p",0.915784052474211
"850","ENST00000493442","ENSG00000123575 (FAM199X)","hsa-miR-126-5p",0.915760689699392
"851","ENST00000395526","ENSG00000188611 (ASAH2)","hsa-miR-126-5p",0.915664597657165
"852","ENST00000319223","ENSG00000116212 (LRRC42)","hsa-miR-126-5p",0.915590246662741
"853","ENST00000264360","ENSG00000138650 (PCDH10)","hsa-miR-126-5p",0.915584523487926
"854","ENST00000510439","ENSG00000184206 (GOLGA6L4)","hsa-miR-126-5p",0.915519897401865
"855","ENST00000367941","ENSG00000079950 (STX7)","hsa-miR-126-5p",0.915367234376923
"856","ENST00000248444","ENSG00000127831 (VIL1)","hsa-miR-126-5p",0.914668380588231
"857","ENST00000362032","ENSG00000198829 (SUCNR1)","hsa-miR-126-5p",0.914099712097824
"858","ENST00000518676","ENSG00000188039 (NWD1)","hsa-miR-126-5p",0.914038167055671
"859","ENST00000313961","ENSG00000143248 (RGS5)","hsa-miR-126-5p",0.913903285209709
"860","ENST00000264065","ENSG00000077232 (DNAJC10)","hsa-miR-126-5p",0.913875125357392
"861","ENST00000600321","ENSG00000221923 (ZNF880)","hsa-miR-126-5p",0.913632531021533
"862","ENST00000230792","ENSG00000112874 (NUDT12)","hsa-miR-126-5p",0.91331610551122
"863","ENST00000443940","ENSG00000132749 (MTL5)","hsa-miR-126-5p",0.912933026847227
"864","ENST00000355522","ENSG00000198535 (C2CD4A)","hsa-miR-126-5p",0.912568058605339
"865","ENST00000374237","ENSG00000183675 (PTPN20B)","hsa-miR-126-5p",0.912364362958353
"866","ENST00000358812","ENSG00000172469 (MANEA)","hsa-miR-126-5p",0.912006869160032
"867","ENST00000380009","ENSG00000164291 (ARSK)","hsa-miR-126-5p",0.911985815885696
"868","ENST00000371667","ENSG00000165338 (HECTD2)","hsa-miR-126-5p",0.911932689530254
"869","ENST00000371847","ENSG00000132122 (SPATA6)","hsa-miR-126-5p",0.911668410618646
"870","ENST00000351218","ENSG00000120784 (ZFP30)","hsa-miR-126-5p",0.911233515328767
"871","ENST00000321437","ENSG00000166128 (RAB8B)","hsa-miR-126-5p",0.911106777211901
"872","ENST00000405413","ENSG00000173083 (HPSE)","hsa-miR-126-5p",0.910924520247096
"873","ENST00000218099","ENSG00000101981 (F9)","hsa-miR-126-5p",0.91085837977412
"874","ENST00000398130","ENSG00000134444 (KIAA1468)","hsa-miR-126-5p",0.910521342698159
"875","ENST00000260113","ENSG00000137558 (PI15)","hsa-miR-126-5p",0.910507663650031
"876","ENST00000518148","ENSG00000135722 (FBXL8)","hsa-miR-126-5p",0.910471374705455
"877","ENST00000523629","ENSG00000079102 (RUNX1T1)","hsa-miR-126-5p",0.910295226497516
"878","ENST00000297146","ENSG00000164604 (GPR85)","hsa-miR-126-5p",0.909953409334104
"879","ENST00000370693","ENSG00000112208 (BAG2)","hsa-miR-126-5p",0.909906689867888
"880","ENST00000466830","ENSG00000187118 (CMC1)","hsa-miR-126-5p",0.909883353752085
"881","ENST00000248211","ENSG00000256223 (ZNF10)","hsa-miR-126-5p",0.90976615789167
"882","ENST00000399298","ENSG00000196932 (TMEM26)","hsa-miR-126-5p",0.909343720664101
"883","ENST00000377627","ENSG00000041988 (THAP3)","hsa-miR-126-5p",0.909338569926333
"884","ENST00000382713","ENSG00000206052 (DOK6)","hsa-miR-126-5p",0.909316047492885
"885","ENST00000361487","ENSG00000198807 (PAX9)","hsa-miR-126-5p",0.908705864042177
"886","ENST00000556834","ENSG00000258928 (RP11-463J10.2)","hsa-miR-126-5p",0.908547560327426
"887","ENST00000517562","ENSG00000253250 (C8orf88)","hsa-miR-126-5p",0.908529025137209
"888","ENST00000343936","ENSG00000188177 (ZC3H6)","hsa-miR-126-5p",0.906230749544352
"889","ENST00000547095","ENSG00000061987 (MON2)","hsa-miR-126-5p",0.906118921822891
"890","ENST00000318063","ENSG00000155970 (MICU3)","hsa-miR-126-5p",0.905561279643101
"891","ENST00000368804","ENSG00000159450 (TCHH)","hsa-miR-126-5p",0.905427678711349
"892","ENST00000369301","ENSG00000196865 (NHLRC2)","hsa-miR-126-5p",0.905330197710135
"893","ENST00000380916","ENSG00000175893 (ZDHHC21)","hsa-miR-126-5p",0.905209258018599
"894","ENST00000306072","ENSG00000172183 (ISG20)","hsa-miR-126-5p",0.905123357930673
"895","ENST00000265843","ENSG00000110723 (EXPH5)","hsa-miR-126-5p",0.905111960838413
"896","ENST00000357727","ENSG00000146592 (CREB5)","hsa-miR-126-5p",0.904947162122157
"897","ENST00000378621","ENSG00000147036 (LANCL3)","hsa-miR-126-5p",0.904824044663479
"898","ENST00000297632","ENSG00000164983 (TMEM65)","hsa-miR-126-5p",0.904657259240509
"899","ENST00000513761","ENSG00000109572 (CLCN3)","hsa-miR-126-5p",0.904543163637218
"900","ENST00000256969","ENSG00000134548 (C12orf39)","hsa-miR-126-5p",0.904384766641639
"901","ENST00000289228","ENSG00000115073 (ACTR1B)","hsa-miR-126-5p",0.904349481586737
"902","ENST00000374710","ENSG00000106701 (FSD1L)","hsa-miR-126-5p",0.903772511594663
"903","ENST00000375520","ENSG00000204365 (C10orf126)","hsa-miR-126-5p",0.903753185912821
"904","ENST00000319974","ENSG00000178074 (C2orf69)","hsa-miR-126-5p",0.903646069191442
"905","ENST00000408936","ENSG00000136848 (DAB2IP)","hsa-miR-126-5p",0.903286071580941
"906","ENST00000519449","ENSG00000034677 (RNF19A)","hsa-miR-126-5p",0.90225742059809
"907","ENST00000456182","ENSG00000146963 (C7orf55-LUC7L2)","hsa-miR-126-5p",0.90221543397919
"908","ENST00000338957","ENSG00000102053 (ZC3H12B)","hsa-miR-126-5p",0.902040616105207
"909","ENST00000247225","ENSG00000126821 (SGPP1)","hsa-miR-126-5p",0.901779290615992
"910","ENST00000259154","ENSG00000136636 (KCTD3)","hsa-miR-126-5p",0.901286663097357
"911","ENST00000471696","ENSG00000198843 (SELT)","hsa-miR-126-5p",0.901180654265796
"912","ENST00000609438","ENSG00000185477 (GPRIN3)","hsa-miR-126-5p",0.901176670682133
"913","ENST00000512091","ENSG00000150471 (LPHN3)","hsa-miR-126-5p",0.901075979944137
"914","ENST00000393158","ENSG00000170962 (PDGFD)","hsa-miR-126-5p",0.901069187525176
"915","ENST00000539155","ENSG00000256660 (CLEC12B)","hsa-miR-126-5p",0.900767589530396
"916","ENST00000539935","ENSG00000182389 (CACNB4)","hsa-miR-126-5p",0.9006200619792
"917","ENST00000579290","ENSG00000266728 (AC015688.3)","hsa-miR-126-5p",0.900331006327482
"918","ENST00000491718","ENSG00000090905 (TNRC6A)","hsa-miR-126-5p",0.900316772484887
"919","ENST00000398417","ENSG00000141646 (SMAD4)","hsa-miR-126-5p",0.900192681865721
"920","ENST00000337198","ENSG00000155096 (AZIN1)","hsa-miR-126-5p",0.899892199343418
"921","ENST00000282406","ENSG00000152527 (PLEKHH2)","hsa-miR-126-5p",0.899843053909972
"922","ENST00000296526","ENSG00000120251 (GRIA2)","hsa-miR-126-5p",0.899545819309125
"923","ENST00000308618","ENSG00000174279 (EVX2)","hsa-miR-126-5p",0.899519067533376
"924","ENST00000527818","ENSG00000255537 (AP000708.1)","hsa-miR-126-5p",0.899110096442119
"925","ENST00000286688","ENSG00000156172 (C8orf37)","hsa-miR-126-5p",0.898933014396832
"926","ENST00000377529","ENSG00000204807 (FAM27E2)","hsa-miR-126-5p",0.898703662705387
"927","ENST00000369783","ENSG00000183128 (CALHM3)","hsa-miR-126-5p",0.898283302061627
"928","ENST00000313851","ENSG00000179813 (FAM216B)","hsa-miR-126-5p",0.898094992775234
"929","ENST00000534668","ENSG00000156738 (MS4A1)","hsa-miR-126-5p",0.898051109663494
"930","ENST00000377525","ENSG00000237198 (FAM27E1)","hsa-miR-126-5p",0.89794835995929
"931","ENST00000295213","ENSG00000163071 (SPATA18)","hsa-miR-126-5p",0.897889839216868
"932","ENST00000361183","ENSG00000198898 (CAPZA2)","hsa-miR-126-5p",0.897523810299775
"933","ENST00000345514","ENSG00000127152 (BCL11B)","hsa-miR-126-5p",0.897260486463302
"934","ENST00000372717","ENSG00000244274 (DBNDD2)","hsa-miR-126-5p",0.897237187557688
"935","ENST00000513973","ENSG00000013375 (PGM3)","hsa-miR-126-5p",0.897188610616366
"936","ENST00000419022","ENSG00000007372 (PAX6)","hsa-miR-126-5p",0.897139640430789
"937","ENST00000290858","ENSG00000067955 (CBFB)","hsa-miR-126-5p",0.896901582642004
"938","ENST00000367808","ENSG00000117475 (BLZF1)","hsa-miR-126-5p",0.896320012054086
"939","ENST00000429713","ENSG00000172403 (SYNPO2)","hsa-miR-126-5p",0.89617733315996
"940","ENST00000585315","ENSG00000150394 (CDH8)","hsa-miR-126-5p",0.89614546883065
"941","ENST00000371627","ENSG00000107854 (TNKS2)","hsa-miR-126-5p",0.896091395806732
"942","ENST00000376896","ENSG00000198963 (RORB)","hsa-miR-126-5p",0.895930177967609
"943","ENST00000327381","ENSG00000206579 (XKR4)","hsa-miR-126-5p",0.895288562941999
"944","ENST00000254624","ENSG00000132294 (EFR3A)","hsa-miR-126-5p",0.895140502939063
"945","ENST00000399300","ENSG00000183808 (RBM12B)","hsa-miR-126-5p",0.894990668793831
"946","ENST00000222573","ENSG00000105855 (ITGB8)","hsa-miR-126-5p",0.894989442689764
"947","ENST00000260327","ENSG00000137770 (CTDSPL2)","hsa-miR-126-5p",0.894982308570331
"948","ENST00000379261","ENSG00000048740 (CELF2)","hsa-miR-126-5p",0.894919125476093
"949","ENST00000395686","ENSG00000197930 (ERO1L)","hsa-miR-126-5p",0.894836518267637
"950","ENST00000374139","ENSG00000165606 (DRGX)","hsa-miR-126-5p",0.894385591880633
"951","ENST00000389286","ENSG00000166450 (PRTG)","hsa-miR-126-5p",0.893998757498082
"952","ENST00000471858","ENSG00000163606 (CD200R1)","hsa-miR-126-5p",0.893928557901497
"953","ENST00000357992","ENSG00000158711 (ELK4)","hsa-miR-126-5p",0.893874916803744
"954","ENST00000393380","ENSG00000188107 (EYS)","hsa-miR-126-5p",0.893751300322065
"955","ENST00000367468","ENSG00000073756 (PTGS2)","hsa-miR-126-5p",0.893656351001105
"956","ENST00000268712","ENSG00000141027 (NCOR1)","hsa-miR-126-5p",0.893024496032285
"957","ENST00000281806","ENSG00000152034 (MCHR2)","hsa-miR-126-5p",0.892942487948242
"958","ENST00000406785","ENSG00000183023 (SLC8A1)","hsa-miR-126-5p",0.892814571166113
"959","ENST00000306176","ENSG00000170044 (ZPLD1)","hsa-miR-126-5p",0.892616443170486
"960","ENST00000296754","ENSG00000164307 (ERAP1)","hsa-miR-126-5p",0.891902019054323
"961","ENST00000257290","ENSG00000134853 (PDGFRA)","hsa-miR-126-5p",0.89181157267342
"962","ENST00000261491","ENSG00000102780 (DGKH)","hsa-miR-126-5p",0.89176102543065
"963","ENST00000502640","ENSG00000169744 (LDB2)","hsa-miR-126-5p",0.891633775351799
"964","ENST00000375458","ENSG00000082438 (COBLL1)","hsa-miR-126-5p",0.891603179386198
"965","ENST00000383052","ENSG00000067646 (ZFY)","hsa-miR-126-5p",0.891349010706682
"966","ENST00000510397","ENSG00000151962 (RBM46)","hsa-miR-126-5p",0.891205231924824
"967","ENST00000376834","ENSG00000156017 (C9orf41)","hsa-miR-126-5p",0.891005756740624
"968","ENST00000264228","ENSG00000128039 (SRD5A3)","hsa-miR-126-5p",0.890931785962753
"969","ENST00000530401","ENSG00000110429 (FBXO3)","hsa-miR-126-5p",0.890767269270156
"970","ENST00000538629","ENSG00000085365 (SCAMP1)","hsa-miR-126-5p",0.890426813521615
"971","ENST00000518982","ENSG00000104432 (IL7)","hsa-miR-126-5p",0.890412186564238
"972","ENST00000394701","ENSG00000164022 (AIMP1)","hsa-miR-126-5p",0.889820157853601
"973","ENST00000370353","ENSG00000130032 (PRRG3)","hsa-miR-126-5p",0.889656069153848
"974","ENST00000426654","ENSG00000102908 (NFAT5)","hsa-miR-126-5p",0.889388220662768
"975","ENST00000540918","ENSG00000168234 (TTC39C)","hsa-miR-126-5p",0.888983668769908
"976","ENST00000374007","ENSG00000204147 (ASAH2B)","hsa-miR-126-5p",0.888781002236713
"977","ENST00000295900","ENSG00000163635 (ATXN7)","hsa-miR-126-5p",0.888630274824469
"978","ENST00000264951","ENSG00000114127 (XRN1)","hsa-miR-126-5p",0.888250579233024
"979","ENST00000352645","ENSG00000100403 (ZC3H7B)","hsa-miR-126-5p",0.888227022333894
"980","ENST00000266659","ENSG00000139278 (GLIPR1)","hsa-miR-126-5p",0.888145156879905
"981","ENST00000275053","ENSG00000146263 (MMS22L)","hsa-miR-126-5p",0.887727500345693
"982","ENST00000521500","ENSG00000253207 (RP11-67H2.1)","hsa-miR-126-5p",0.887433981937361
"983","ENST00000446312","ENSG00000204580 (DDR1)","hsa-miR-126-5p",0.887410809939449
"984","ENST00000263955","ENSG00000081320 (STK17B)","hsa-miR-126-5p",0.88734360948465
"985","ENST00000299608","ENSG00000166479 (TMX3)","hsa-miR-126-5p",0.887172831463077
"986","ENST00000240587","ENSG00000121297 (TSHZ3)","hsa-miR-126-5p",0.887097122493061
"987","ENST00000492406","ENSG00000138459 (SLC35A5)","hsa-miR-126-5p",0.886709612564825
"988","ENST00000231004","ENSG00000113083 (LOX)","hsa-miR-126-5p",0.886586524403968
"989","ENST00000445105","ENSG00000114279 (FGF12)","hsa-miR-126-5p",0.886370340182137
"990","ENST00000405846","ENSG00000132975 (GPR12)","hsa-miR-126-5p",0.886302876753493
"991","ENST00000549982","ENSG00000198015 (MRPL42)","hsa-miR-126-5p",0.886253232668868
"992","ENST00000259622","ENSG00000173253 (DMRT2)","hsa-miR-126-5p",0.885984266800432
"993","ENST00000357731","ENSG00000172260 (NEGR1)","hsa-miR-126-5p",0.885773095259027
"994","ENST00000305997","ENSG00000143797 (MBOAT2)","hsa-miR-126-5p",0.885734746837497
"995","ENST00000374001","ENSG00000148584 (A1CF)","hsa-miR-126-5p",0.885703908302813
"996","ENST00000266544","ENSG00000139180 (NDUFA9)","hsa-miR-126-5p",0.885248213511408
"997","ENST00000295872","ENSG00000163611 (SPICE1)","hsa-miR-126-5p",0.885192453382936
"998","ENST00000424459","ENSG00000062194 (GPBP1)","hsa-miR-126-5p",0.884985634013679
"999","ENST00000551295","ENSG00000018236 (CNTN1)","hsa-miR-126-5p",0.884932425375356
"1000","ENST00000271915","ENSG00000143603 (KCNN3)","hsa-miR-126-5p",0.88479644119877
"1001","ENST00000307602","ENSG00000168172 (HOOK3)","hsa-miR-126-5p",0.884533968872534
"1002","ENST00000397942","ENSG00000170677 (SOCS6)","hsa-miR-126-5p",0.884192969348962
"1003","ENST00000495827","ENSG00000188921 (PTPLAD2)","hsa-miR-126-5p",0.884136533048674
"1004","ENST00000487279","ENSG00000010295 (IFFO1)","hsa-miR-126-5p",0.883645001148332
"1005","ENST00000296545","ENSG00000164136 (IL15)","hsa-miR-126-5p",0.883406992126596
"1006","ENST00000282356","ENSG00000152495 (CAMK4)","hsa-miR-126-5p",0.883232824271149
"1007","ENST00000339397","ENSG00000151304 (SRFBP1)","hsa-miR-126-5p",0.882301155830886
"1008","ENST00000383075","ENSG00000174963 (ZIC4)","hsa-miR-126-5p",0.881971030808054
"1009","ENST00000392676","ENSG00000154265 (ABCA5)","hsa-miR-126-5p",0.881956191970373
"1010","ENST00000335523","ENSG00000187135 (VSTM2B)","hsa-miR-126-5p",0.881867336384417
"1011","ENST00000597121","ENSG00000126460 (PRRG2)","hsa-miR-126-5p",0.881761162157535
"1012","ENST00000393437","ENSG00000170500 (LONRF2)","hsa-miR-126-5p",0.881665108327359
"1013","ENST00000367635","ENSG00000116191 (RALGPS2)","hsa-miR-126-5p",0.881456733832587
"1014","ENST00000339986","ENSG00000197472 (ZNF695)","hsa-miR-126-5p",0.8814265374292
"1015","ENST00000389677","ENSG00000146267 (FAXC)","hsa-miR-126-5p",0.881158914332747
"1016","ENST00000352689","ENSG00000128585 (MKLN1)","hsa-miR-126-5p",0.880916474744495
"1017","ENST00000503694","ENSG00000145428 (RNF175)","hsa-miR-126-5p",0.880219382457671
"1018","ENST00000342203","ENSG00000117155 (SSX2IP)","hsa-miR-126-5p",0.879484403308682
"1019","ENST00000512733","ENSG00000163291 (PAQR3)","hsa-miR-126-5p",0.879404670416974
"1020","ENST00000264839","ENSG00000079841 (RIMS1)","hsa-miR-126-5p",0.879253214672609
"1021","ENST00000373758","ENSG00000165476 (REEP3)","hsa-miR-126-5p",0.878786626649294
"1022","ENST00000541428","ENSG00000198363 (ASPH)","hsa-miR-126-5p",0.878675946839899
"1023","ENST00000375077","ENSG00000106789 (CORO2A)","hsa-miR-126-5p",0.878436188004772
"1024","ENST00000353107","ENSG00000147669 (POLR2K)","hsa-miR-126-5p",0.877900020698158
